frame;y;z;x
14126;0.655762;-1.30317;0.441263
14126;0.578161;-1.28882;0.421584
14126;1.02849;-2.22974;0.181654
14126;1.13406;-2.2284;0.27176
14126;1.89986;-1.41349;-1.12038
14126;1.61153;-1.96919;0.564143
14126;2.11524;-1.35243;-0.959995
14127;0.811627;-1.78215;0.204406
14127;0.841917;-1.70489;0.323368
14127;0.877535;-1.74825;0.272347
14127;0.45964;-1.63703;0.48341
14127;0.559232;-1.65482;0.505559
14127;0.563827;-1.04747;0.244152
14127;0.58471;-1.08626;0.253194
14127;0.605592;-1.12506;0.262237
14127;0.675483;-1.14035;0.276926
14127;0.595454;-1.02292;0.284863
14127;0.617508;-1.0608;0.295414
14127;0.639562;-1.09869;0.305964
14127;0.70835;-1.11211;0.321908
14127;1.06838;-1.86909;1.86764
14127;1.17703;-1.93281;1.81793
14127;0.637515;-1.00089;0.289717
14127;0.661127;-1.03796;0.300448
14127;0.669967;-1.0708;0.349295
14127;0.752736;-1.08664;0.327041
14127;0.463271;-1.22477;0.429453
14127;0.478215;-1.26428;0.443307
14127;0.929112;-2.63443;0.179567
14127;0.705861;-1.6175;2.14593
14127;2.30072;-0.0379661;-1.72709
14127;0.960038;-1.73746;2.03151
14127;2.24475;0.00528236;-1.85253
14127;0.984854;-1.86027;1.9748
14127;2.17401;0.0549525;-1.98235
14127;0.463271;-1.22477;0.429453
14127;0.539023;-1.24283;0.450278
14128;0.631003;-1.02911;0.373875
14128;1.06476;-1.77747;1.95541
14128;1.17703;-1.93281;1.81793
14128;1.19514;-1.96254;1.8459
14128;0.804571;-1.66065;0.371455
14128;0.873162;-1.59493;0.316425
14128;0.804571;-1.66065;0.371455
14128;0.877659;-1.6626;0.445532
14128;0.97037;-1.66698;0.464221
14128;0.531953;-1.57409;0.480898
14128;0.516547;-1.60493;0.54484
14128;0.857248;-1.62394;0.435171
14128;0.877659;-1.6626;0.445532
14128;0.947513;-1.66036;0.522005
14128;0.536748;-1.03977;0.315176
14128;0.556628;-1.07828;0.326849
14128;0.576507;-1.11679;0.338522
14128;0.752736;-1.08664;0.327041
14128;0.559894;-0.981124;0.308457
14128;0.581429;-1.01886;0.320321
14128;0.602963;-1.05659;0.332185
14128;0.624498;-1.09433;0.344049
14128;0.693069;-1.10773;0.36134
14128;1.06325;-1.95699;1.7789
14128;0.976318;-2.03961;1.79476
14128;1.08248;-2.10508;1.74201
14128;1.18394;-2.16842;1.686
14128;0.608468;-0.992356;0.360523
14128;0.631003;-1.02911;0.373875
14128;0.653539;-1.06586;0.387228
14128;0.657306;-1.09675;0.439625
14128;0.657913;-1.12644;0.494412
14128;1.29878;-1.93161;1.6068
14128;2.42994;-1.66292;-0.164739
14128;0.0762392;-2.74179;0.169055
14128;1.15892;-1.90307;1.78996
14128;0.985137;-1.95187;1.88528
14128;1.00029;-1.9819;1.91429
14129;0.569666;-0.950521;0.381008
14129;0.608468;-0.992356;0.360523
14129;0.655796;-1.00024;0.415205
14129;2.31857;-1.68643;-0.609397
14129;1.10376;-2.46048;0.804842
14129;0.693101;-1.60958;0.34537
14129;0.785414;-1.62111;0.362611
14129;0.8353;-1.55181;0.361706
14129;0.785414;-1.62111;0.362611
14129;0.804571;-1.66065;0.371455
14129;0.462476;-1.56347;0.410011
14129;0.448149;-1.5961;0.471325
14129;0.900644;-1.52047;0.369235
14129;0.856182;-1.5906;0.370749
14129;0.857248;-1.62394;0.435171
14129;0.501465;-0.996543;0.337436
14129;0.520752;-1.03487;0.350415
14129;0.568851;-1.04604;0.405169
14129;0.518313;-1.53373;0.468567
14129;0.531953;-1.57409;0.480898
14129;0.597769;-1.58034;0.554133
14129;1.51397;-1.8436;-1.45255
14129;2.2642;-0.0373634;-1.69968
14129;0.834636;-1.73424;1.95701
14129;1.37332;-1.89182;-1.58111
14129;0.954551;-1.80303;1.91404
14129;2.30072;-0.0379661;-1.72709
14129;0.985079;-1.92763;-1.82812
14129;0.755726;-1.83977;2.00795
14129;2.24475;0.00528236;-1.85253
14129;0.544853;-0.976564;0.342431
14129;0.565809;-1.01412;0.355602
14129;0.613486;-1.02364;0.410316
14129;0.539969;-1.09756;0.549773
14129;0.613201;-1.36693;0.447135
14129;2.20784;-1.31183;-0.694279
14129;2.08657;-1.74681;-0.877248
14129;2.01893;-1.82058;-0.989447
14129;1.89615;-1.86919;-1.19827
14129;2.33288;0.0578833;-1.75457
14130;0.551798;-0.944759;0.414668
14130;0.573021;-0.981096;0.430617
14130;0.549145;-1.03964;0.441367
14130;0.519325;-1.09861;0.451443
14130;1.13099;-1.95783;1.67411
14130;0.969981;-1.92184;1.85628
14130;0.728266;-1.53678;0.396298
14130;0.746939;-1.57618;0.406459
14130;0.74328;-1.60898;0.470349
14130;0.775606;-1.46928;0.393726
14130;0.796016;-1.50794;0.404087
14130;0.795182;-1.5404;0.466927
14130;0.815062;-1.57891;0.4786
14130;0.484402;-0.991124;0.371186
14130;0.503033;-1.02924;0.385462
14130;0.501417;-1.06073;0.435876
14130;0.374497;-1.16357;0.395009
14130;0.839841;-1.47169;0.462686
14130;0.861376;-1.50942;0.47455
14130;0.947195;-1.51389;0.493831
14130;1.04812;-1.7497;1.92486
14130;-0.52077;-2.6786;0.188238
14130;2.3645;-1.74601;0.173059
14130;0.86156;-1.79018;2.02014
14130;2.33234;-1.8432;0.255377
14130;0.50992;-0.965381;0.409841
14130;0.529532;-1.00251;0.425604
14130;0.549145;-1.03964;0.441367
14130;0.466861;-1.11917;0.445419
14130;0.268323;-1.20163;0.477455
14130;0.371328;-2.65412;0.455132
14130;0.465773;-2.65033;0.645468
14130;0.867991;-1.88299;1.93269
14130;0.52551;-1.95775;2.01156
14131;0.552936;-1.46182;0.512573
14131;0.49072;-1.52468;0.517598
14131;0.683281;-1.52315;0.498236
14131;0.673779;-1.55354;0.562847
14131;0.641351;-1.62914;0.514959
14131;0.404431;-2.66382;0.373809
14131;0.658122;-1.48903;2.19322
14131;0.226772;-2.72158;0.35895
14131;0.326963;-1.21125;0.645855
14131;0.509308;-1.53958;0.253599
14131;0.485399;-1.57054;0.360461
14131;0.557347;-1.58214;0.430252
14131;0.545592;-1.61445;0.493229
14131;0.477806;-1.48456;0.503977
14131;0.518313;-1.53373;0.468567
14131;0.634558;-1.55733;0.439092
14131;0.625709;-1.5894;0.502399
14131;0.471131;-1.67795;0.495495
14131;0.477806;-1.48456;0.503977
14131;0.518313;-1.53373;0.468567
14131;0.683281;-1.52315;0.498236
14131;0.625709;-1.5894;0.502399
14131;0.559232;-1.65482;0.505559
14131;0.600219;-1.70384;0.463348
14131;0.257033;-2.73;0.27594
14131;1.97887;-1.90111;-0.907946
14131;0.449889;-1.60622;2.20344
14131;1.89821;-1.9737;-1.02298
14131;0.0505107;-2.77838;0.256488
14132;0.73291;-1.45649;0.493176
14132;0.683281;-1.52315;0.498236
14132;0.147509;-2.69678;0.522885
14132;2.4319;-1.6682;-0.0781483
14132;0.492258;-1.53494;0.30243
14132;0.584535;-1.55384;0.319634
14132;0.656427;-1.56387;0.388054
14132;0.571638;-1.62271;0.441284
14132;0.641118;-1.48887;0.319467
14132;0.709592;-1.49737;0.386136
14132;0.728266;-1.53678;0.396298
14132;0.650829;-1.59726;0.450351
14132;0.61451;-1.74441;0.47438
14132;0.388219;-1.02605;0.483572
14132;0.833096;-1.40643;0.341542
14132;0.775606;-1.46928;0.393726
14132;0.775303;-1.50189;0.455254
14132;0.650829;-1.59726;0.450351
14132;0.68337;-1.67712;0.472869
14132;0.672637;-1.70861;0.540079
14132;0.147509;-2.69678;0.522885
14132;2.19362;-1.81954;-0.624123
14133;2.22867;-1.23241;-0.769731
14133;2.26777;-1.25403;-0.783235
14133;2.08657;-1.74681;-0.877248
14133;2.17268;-1.80618;-0.712823
14133;2.27263;-1.76809;-0.716436
14133;0.378565;-1.50652;0.332216
14133;0.472625;-1.52921;0.350975
14133;0.187778;-1.49148;0.302486
14133;0.193143;-1.53409;0.311129
14133;0.425167;-1.51425;0.447154
14133;0.518313;-1.53373;0.468567
14133;0.330931;-1.48202;0.588861
14133;0.375602;-1.53458;0.556649
14133;0.37384;-0.988046;0.465662
14133;0.388219;-1.02605;0.483572
14133;0.197688;-1.48266;0.624533
14133;0.155398;-1.50516;0.688216
14133;0.662488;-2.63641;0.581377
14133;0.97414;-3.69713;0.696854
14134;0.223173;-2.67838;0.353252
14134;0.226772;-2.72158;0.35895
14134;0.585592;-2.72664;0.404978
14134;2.57608;-1.5549;0.02094
14134;2.22867;-1.23241;-0.769731
14134;2.26777;-1.25403;-0.783235
14134;0.55377;-1.47206;0.302811
14134;0.520663;-1.27781;0.360281
14134;0.348208;-0.978982;0.498459
14134;0.413004;-0.998586;0.523523
14134;0.427794;-1.07279;0.465895
14134;0.32528;-1.14674;0.469057
14134;0.616266;-1.19381;0.361868
14134;0.580121;-1.25579;0.367102
14134;2.1367;-1.3618;-0.780712
14134;2.17418;-1.38569;-0.794409
14134;0.252954;-2.68667;0.27156
14134;2.38663;-1.63013;-0.247651
14134;0.257033;-2.73;0.27594
14134;2.42513;-1.65642;-0.251646
14134;0.261113;-2.77334;0.28032
14134;2.46362;-1.68272;-0.25564
14135;0.359462;-0.950045;0.447752
14135;0.37384;-0.988046;0.465662
14135;0.388219;-1.02605;0.483572
14135;0.543121;-1.21071;0.396033
14135;0.617188;-1.22651;0.415306
14135;0.889274;-2.10215;1.53643
14135;1.01307;-2.26237;1.31384
14135;0.276265;-1.51085;0.531812
14135;0.283731;-1.55168;0.546186
14135;0.821174;-1.70627;1.92545
14135;0.840866;-1.82415;1.87229
14135;0.746942;-1.90098;1.89012
14135;0.852329;-2.05649;1.75461
14135;0.378599;-1.45021;0.645131
14135;0.339875;-1.52207;0.604776
14135;0.743917;-1.81103;1.97658
14135;0.291631;-1.02811;0.420534
14135;0.24149;-1.08147;0.429709
14135;0.500567;-1.27152;0.401919
14135;0.332976;-0.973968;0.410367
14135;0.346295;-1.01293;0.426782
14135;0.302847;-1.06765;0.436708
14135;0.317822;-1.07136;0.530262
14135;0.484924;-1.23179;0.389359
14135;0.560641;-1.24977;0.408809
14135;0.578161;-1.28882;0.421584
14135;0.404431;-2.66382;0.373809
14135;0.603208;-2.69097;0.315252
14136;0.397237;-0.99616;0.432617
14136;0.412516;-1.03447;0.449256
14136;0.0690554;-1.57272;0.521821
14136;-0.0306028;-1.57647;0.631212
14136;2.18406;-1.29769;-0.775068
14136;2.22238;-1.32046;-0.788666
14136;-0.529551;-2.59381;-0.496655
14136;2.35511;-1.60359;-0.506159
14136;-0.723875;-2.54774;-0.698058
14136;2.2983;-1.67336;-0.698023
14136;0.067238;-1.53134;0.508089
14136;0.141191;-1.54992;0.582189
14136;0.144907;-1.5907;0.597509
14136;2.11922;-1.25969;-0.841195
14136;2.22867;-1.23241;-0.769731
14136;2.26777;-1.25403;-0.783235
14136;2.2607;-1.34323;-0.802264
14136;0.76624;-2.58424;0.158637
14136;0.49312;-2.67964;-0.0413409
14136;0.323304;-2.73594;-0.148556
14136;2.3931;-1.62946;-0.514322
14136;2.35538;-1.7132;-0.61907
14136;0.114282;-2.77838;-0.262885
14136;0.239139;-1.49767;0.578413
14136;0.245602;-1.53815;0.594046
14136;0.208374;-1.5628;0.658291
14136;2.22867;-1.23241;-0.769731
14136;2.33427;-1.20068;-0.695941
14136;0.652954;-2.65597;-0.0231645
14136;0.504053;-2.71968;-0.128049
14136;0.314805;-1.03613;0.387463
14136;0.326913;-1.07598;0.402366
14136;0.0931725;-2.65867;0.0822091
14136;0.0947002;-2.70226;0.0835568
14136;0.302697;-0.996279;0.372561
14136;0.368454;-1.02051;0.393599
14136;0.382625;-1.05976;0.408737
14136;0.346679;-1.08166;0.495081
14136;0.504392;-1.23787;0.349022
14136;0.520663;-1.27781;0.360281
14136;0.673552;-1.27595;0.34192
14136;0.749831;-1.28812;0.358717
14136;2.10944;-1.34619;-0.861887
14136;2.14645;-1.3698;-0.877008
14136;0.457284;-2.5932;0.122297
14136;0.290691;-2.6525;0.104567
14136;0.454867;-2.67651;0.209412
14136;0.281455;-2.73594;0.192282
14136;0.0774494;-2.78531;0.171739
14136;2.46362;-1.68272;-0.25564
14137;0.0984996;-2.68198;-0.341028
14137;0.100088;-2.72524;-0.346529
14137;0.305544;-2.67838;-0.317605
14137;0.310472;-2.72158;-0.322727
14137;0.3154;-2.76478;-0.32785
14137;2.48644;-1.58426;-0.515908
14137;-0.0449815;-1.66912;0.308283
14137;0.639185;-2.59883;-0.274042
14137;0.486802;-2.66382;-0.297047
14137;0.319808;-2.73;-0.235317
14137;0.17651;-1.61037;0.37747
14137;0.181155;-1.65275;0.387404
14137;0.1858;-1.69512;0.397337
14137;0.390497;-0.958355;0.270211
14137;0.371771;-1.01859;0.243139
14137;0.399945;-1.06316;0.218697
14137;0.359215;-1.12009;0.220692
14137;0.435091;-0.941844;0.275326
14137;0.420786;-1.00248;0.248753
14137;0.437618;-1.04258;0.258703
14137;0.415328;-1.10405;0.227109
14137;0.486306;-1.23304;0.172843
14137;0.562136;-1.25367;0.185437
14137;0.466837;-0.985112;0.254037
14137;0.437618;-1.04258;0.258703
14137;0.544002;-1.21323;0.179455
14137;0.606964;-1.2291;0.233126
14137;2.17418;-1.38569;-0.794409
14138;0.435202;-0.970586;0.143564
14138;0.453335;-1.01103;0.149546
14138;0.479598;-1.05309;0.120785
14138;0.0307801;-1.69307;0.156298
14138;0.136783;-1.64159;0.216509
14138;0.140383;-1.68479;0.222207
14138;0.143983;-1.72799;0.227905
14138;2.22867;-1.23241;-0.769731
14138;2.26777;-1.25403;-0.783235
14138;0.49399;-2.67126;-0.211247
14138;0.481941;-2.69693;-0.389624
14138;0.2544;-1.67563;0.235138
14138;0.260923;-1.7186;0.241167
14138;0.339799;-1.00096;0.132641
14138;0.353957;-1.04267;0.138168
14138;0.368115;-1.08438;0.143695
14138;0.325641;-0.959257;0.127115
14138;0.339799;-1.00096;0.132641
14138;0.405255;-1.02753;0.144036
14138;0.421465;-1.06863;0.149797
14138;0.371657;-1.12348;0.185059
14138;0.372835;-0.94533;0.132513
14138;0.389045;-0.986432;0.138274
14138;0.405255;-1.02753;0.144036
14138;0.471469;-1.05147;0.155528
14138;0.382274;-1.12608;0.149222
14138;2.10944;-1.34619;-0.861887
14138;2.14645;-1.3698;-0.877008
14139;0.390623;-0.948022;0.0398915
14139;0.407606;-0.98924;0.0416259
14139;0.42459;-1.03046;0.0433604
14139;0.49127;-1.05438;0.050791
14139;0.428228;-1.19857;-0.195593
14139;0.442995;-1.2399;-0.202338
14139;2.22867;-1.23241;-0.769731
14139;2.26777;-1.25403;-0.783235
14139;2.2607;-1.34323;-0.802264
14139;0.220738;-1.27841;-0.227638
14139;0.216069;-1.31372;-0.279063
14139;0.29351;-0.974717;0.0287924
14139;0.306271;-1.0171;0.0300442
14139;0.373647;-1.04575;0.0375322
14139;0.392079;-1.08722;0.00377514
14139;0.291618;-1.2262;-0.211162
14139;0.301674;-1.26849;-0.218443
14139;0.216069;-1.31372;-0.279063
14139;0.258289;-1.42682;0.0227743
14139;0.343755;-0.962087;0.0345296
14139;0.358701;-1.00392;0.0360309
14139;0.373647;-1.04575;0.0375322
14139;0.441573;-1.07168;0.0450948
14139;0.382274;-1.12608;0.149222
14139;0.362747;-1.21359;-0.203064
14139;0.375256;-1.25543;-0.210066
14139;0.311729;-1.31077;-0.225725
14139;0.401962;-1.35567;0.0832194
14139;0.343258;-1.41417;0.0324373
14139;2.09508;-1.43369;-0.883103
14140;0.149021;-1.20024;-0.386238
14140;0.221073;-1.22362;-0.43305
14140;0.200691;-1.25041;-0.49307
14140;2.33427;-1.20068;-0.695941
14140;0.154159;-1.24162;-0.399556
14140;0.159298;-1.28301;-0.412875
14140;0.254119;-1.027;-0.0417192
14140;0.263288;-1.07096;-0.00934053
14140;0.270446;-1.1142;0.0255567
14140;0.170302;-1.21133;-0.344114
14140;0.127723;-1.22826;-0.443624
14140;0.13198;-1.2692;-0.458412
14140;2.10944;-1.34619;-0.861887
14140;2.14645;-1.3698;-0.877008
14140;2.2983;-1.67336;-0.698023
14140;2.27263;-1.76809;-0.716436
14141;0.298925;-1.23136;-0.170591
14141;0.194348;-1.26295;-0.31283
14141;0.0768166;-1.11643;-0.592863
14141;0.162481;-1.19446;-0.521821
14141;0.395267;-1.62844;0.0373521
14141;0.310865;-1.01396;-0.0681566
14141;0.264279;-1.06785;-0.0777799
14141;0.208022;-1.12241;-0.0528456
14141;0.277872;-1.19817;0.102811
14141;0.287796;-1.24096;0.106483
14141;0.234808;-1.29711;0.0207039
14141;0.389666;-1.58502;-0.013824
14141;0.47733;-1.60985;0.098823
14141;0.489891;-1.65222;0.101424
14142;0.337143;0.558166;3.69654
14142;0.914996;0.82693;-0.200005
14143;0.00916042;-0.97689;-0.483322
14143;0.00952667;-1.01597;-0.502655
14143;0.163196;-1.73334;0.1752
14143;2.1367;-1.3618;-0.780712
14143;2.09508;-1.43369;-0.883103
14144;0.296186;-0.969358;-0.0970414
14144;0.309064;-1.0115;-0.101261
14144;0.377341;-1.04026;-0.0991563
14144;2.22867;-1.23241;-0.769731
14144;2.26777;-1.25403;-0.783235
14144;2.2983;-1.67336;-0.698023
14144;2.33478;-1.69992;-0.709103
14144;0.281828;-1.21999;-0.252009
14144;0.209099;-1.27134;-0.270061
14144;0.194348;-1.26295;-0.31283
14144;0.216069;-1.31372;-0.279063
14144;0.291546;-1.26206;-0.260699
14144;0.216069;-1.31372;-0.279063
14144;-0.230176;-1.03667;-0.387231
14144;-0.23903;-1.07654;-0.402125
14144;-0.0670256;-1.06762;-0.368926
14144;-0.0696034;-1.10868;-0.383116
14144;2.08839;-1.75699;-0.981308
14144;1.25241;-2.42612;0.73541
14144;2.15388;-1.80315;-0.905546
14145;0.247386;-1.01905;-0.141179
14145;0.292801;-0.966294;-0.12895
14145;0.305532;-1.00831;-0.134557
14145;0.321941;-1.05365;-0.10548
14145;2.24049;-1.23834;-0.865784
14145;0.183597;-1.0274;-0.148428
14145;0.191247;-1.07021;-0.154613
14145;2.10944;-1.34619;-0.861887
14145;2.14645;-1.3698;-0.877008
14145;2.18346;-1.39342;-0.892129
14145;2.22187;-1.72584;-0.606794
14145;2.25771;-1.75367;-0.616581
14145;2.37267;-1.72508;-0.529404
14146;0.247386;-1.01905;-0.141179
14146;2.24049;-1.23834;-0.865784
14146;-0.106876;-1.31604;-0.273073
14146;-0.110323;-1.35849;-0.281882
14146;0.115149;-1.47772;-0.377604
14146;0.139459;-1.53142;-0.336701
14146;2.10944;-1.34619;-0.861887
14146;2.14645;-1.3698;-0.877008
14146;2.18346;-1.39342;-0.892129
14147;2.22867;-1.23241;-0.769731
14147;2.26777;-1.25403;-0.783235
14147;0.0528864;-2.69627;-0.524519
14147;0.0168127;-2.71885;-0.624691
14147;-0.346418;-2.69824;-0.764397
14147;2.24165;-1.86352;-0.735452
14147;0.273058;-2.69678;-0.49963
14147;0.247927;-2.72253;-0.598579
14147;1.19891;0.561785;0.138071
14147;0.868335;-1.00813;0.014092
14147;1.24421;0.581589;0.102143
14147;1.24421;0.581589;0.102143
14147;0.17659;-1.02273;-0.182111
14147;0.251395;-1.05707;-0.182036
14148;0.0968466;-1.06349;-0.23382
14148;0.17425;-1.05945;-0.225051
14148;0.181219;-1.10183;-0.234053
14148;0.27868;-1.25447;-0.303258
14148;0.387764;-1.29728;-0.217068
14148;2.15706;-1.28218;-0.856216
14148;2.1949;-1.30468;-0.871237
14149;0.241339;-1.01479;-0.174755
14149;0.17425;-1.05945;-0.225051
14149;0.231283;-0.972506;-0.167473
14149;0.241339;-1.01479;-0.174755
14149;0.251395;-1.05707;-0.182036
14149;0.191306;-1.10796;-0.197286
14149;0.200827;-1.30505;-0.323258
14149;0.207305;-1.34715;-0.333686
14150;0.0756696;-0.971075;-0.24814
14150;0.16728;-1.01707;-0.216049
14150;0.17425;-1.05945;-0.225051
14150;0.168435;-1.09456;-0.27112
14150;0.301651;-1.24276;0.0285055
14150;0.231283;-0.972506;-0.167473
14150;0.241339;-1.01479;-0.174755
14150;0.251395;-1.05707;-0.182036
14150;0.317417;-1.08289;-0.21857
14150;0.280792;-0.957939;-0.193351
14150;0.300205;-1.00435;-0.168053
14150;0.312713;-1.04619;-0.175055
14150;0.0528864;-2.69627;-0.524519
14150;0.0168127;-2.71885;-0.624691
14150;0.2227;-1.21016;-0.0186701
14150;0.230653;-1.25338;-0.0193369
14150;0.234808;-1.29711;0.0207039
14150;0.305544;-2.67838;-0.317605
14150;0.273058;-2.69678;-0.49963
14150;0.470907;-2.72728;-0.485628
14151;0.241339;-1.01479;-0.174755
14151;0.17425;-1.05945;-0.225051
14151;2.22867;-1.23241;-0.769731
14151;2.26777;-1.25403;-0.783235
14151;0.300205;-1.00435;-0.168053
14151;0.312713;-1.04619;-0.175055
14151;0.325222;-1.08804;-0.182057
14151;0.343723;-1.13435;-0.151377
14151;2.22867;-1.23241;-0.769731
14151;2.33427;-1.20068;-0.695941
14151;0.374512;-1.16142;-0.708883
14151;1.37655;0.297646;-0.457382
14151;0.17425;-1.05945;-0.225051
14151;0.224024;-1.20875;-0.0569106
14151;0.203985;-1.78359;0.0150282
14151;2.14575;-1.27493;-0.761471
14151;2.18406;-1.29769;-0.775068
14151;2.22238;-1.32046;-0.788666
14151;2.13825;-1.90014;-0.732223
14151;2.21646;-1.84822;-0.827366
14152;0.242955;-1.05172;-0.217249
14152;0.252673;-1.09379;-0.225939
14153;0.233218;-1.51554;-0.375397
14153;0.0621466;-1.5316;-0.507256
14153;0.233218;-1.51554;-0.375397
14153;-0.327559;-1.47526;-0.55106
14153;-0.336412;-1.51513;-0.565954
14153;0.233237;-1.00965;-0.208559
14153;0.242955;-1.05172;-0.217249
14153;0.181219;-1.10183;-0.234053
14154;0.362385;-1.0286;-0.203643
14154;0.375768;-1.22731;-0.0425817
14154;-0.0519671;-1.54038;-0.469458
14154;-0.336412;-1.51513;-0.565954
14154;-0.264148;-1.59225;-0.518363
14154;0.0510661;-1.72218;-0.276245
14154;0.0949538;-1.54816;-0.452884
14154;0.0975202;-1.59001;-0.465124
14154;0.229027;-1.62904;-0.462774
14154;0.0949538;-1.54816;-0.452884
14154;-0.341089;-2.65673;-0.752637
14154;-0.27673;-2.73247;-0.667537
14155;0.233237;-1.00965;-0.208559
14155;0.293001;-0.999588;-0.201757
14155;0.312713;-1.04619;-0.175055
14155;0.117025;-1.15576;-0.214127
14155;2.25227;-1.24647;-0.688962
14155;2.29179;-1.26834;-0.701049
14155;1.49536;0.699469;0.0734718
14155;0.0791529;-2.66938;-0.42818
14155;0.080429;-2.71243;-0.435086
14155;0.101677;-2.7685;-0.352029
14155;0.295018;-2.71056;-0.410817
14155;0.3154;-2.76478;-0.32785
14156;0.0975202;-1.59001;-0.465124
14156;0.293001;-0.999588;-0.201757
14156;0.312713;-1.04619;-0.175055
14156;0.352994;-1.589;-0.384127
14156;2.29403;-1.17998;-0.683942
14156;2.31039;-1.18643;-0.778112
14156;-0.22351;-1.34729;-0.438615
14156;-0.015665;-1.38923;-0.370053
14156;-0.217199;-2.67454;-0.554955
14156;0.223092;-1.20637;-0.0954019
14156;0.232025;-1.25192;-0.0589432
14156;-0.213751;-2.63208;-0.546147
14156;-0.217199;-2.67454;-0.554955
14156;-0.220647;-2.71699;-0.563764
14157;0.242955;-1.05172;-0.217249
14157;0.252673;-1.09379;-0.225939
14157;0.0097195;-1.57183;-0.361149
14157;0.00998243;-1.61432;-0.37091
14157;0.0097195;-1.57183;-0.361149
14157;0.00998243;-1.61432;-0.37091
14158;0.251395;-1.05707;-0.182036
14158;0.233218;-1.51554;-0.375397
14158;0.217282;-1.5455;-0.439042
14158;0.223155;-1.58727;-0.450908
14158;2.27056;-1.16597;-0.764696
14158;2.26777;-1.25403;-0.783235
14158;0.0822495;-1.05552;-0.269717
14158;-0.147106;-1.45261;-0.566211
14158;-0.151193;-1.49296;-0.58194
14158;-0.155279;-1.53331;-0.597668
14158;0.155479;-1.01036;-0.250264
14158;0.17425;-1.05945;-0.225051
14158;0.252673;-1.09379;-0.225939
14158;0.0604672;-1.49021;-0.493547
14158;0.0621466;-1.5316;-0.507256
14158;0.0638262;-1.573;-0.520966
14159;0.294882;-1.19947;-0.0104614
14159;0.301651;-1.24276;0.0285055
14159;0.351717;-1.18621;0.072817
14159;0.364278;-1.22857;0.0754176
14159;0.37684;-1.27094;0.0780182
14159;-0.467126;-1.36973;-0.602018
14159;-0.723875;-2.54774;-0.698058
14159;-0.272473;-2.69043;-0.657268
14159;0.2134;-1.21016;0.0570718
14159;0.226981;-1.25387;0.0200138
14160;0.309064;-1.0115;-0.101261
14160;0.257694;-1.06152;-0.147061
14160;0.330992;-1.09233;-0.14577
14161;0.183597;-1.0274;-0.148428
14161;0.191247;-1.07021;-0.154613
14161;0.268002;-1.10398;-0.152944
14161;0.251483;-1.02249;-0.10782
14161;0.261961;-1.0651;-0.112312
14161;0.330992;-1.09233;-0.14577
14161;0.460167;-1.10405;-0.138076
14161;0.422238;-1.17086;0.00406554
14161;0.370078;-1.22899;0.0363034
14161;0.386804;-1.27094;-0.00313384
14161;0.251483;-1.02249;-0.10782
14161;0.321941;-1.05365;-0.10548
14161;0.44608;-1.06625;-0.0969874
14162;0.191247;-1.07021;-0.154613
14162;0.191306;-1.10796;-0.197286
14162;0.116215;-2.69827;-0.169056
14162;0.112496;-2.73496;-0.258777
14162;0.251483;-1.02249;-0.10782
14162;0.257694;-1.06152;-0.147061
14162;0.261451;-1.09935;-0.189318
14162;0.117025;-1.15576;-0.214127
14162;0.219846;-1.20302;-0.13415
14162;0.305414;-1.24231;-0.010835
14162;0.313041;-2.64908;-0.14384
14162;0.318173;-2.69251;-0.146198
14162;0.504053;-2.71968;-0.128049
14162;0.318262;-1.05032;-0.140163
14162;0.261451;-1.09935;-0.189318
14162;0.198664;-1.15057;-0.204874
14162;0.288617;-1.1889;-0.164709
14162;0.304032;-1.64044;-0.0772359
14162;0.496052;-2.67651;-0.126016
14163;0.183948;-1.06534;-0.189698
14163;0.112691;-1.11296;-0.206197
14163;0.104594;-1.14857;-0.252526
14163;0.285582;-1.19947;0.0652805
14163;0.301651;-1.24276;0.0285055
14163;0.257694;-1.06152;-0.147061
14163;0.191306;-1.10796;-0.197286
14163;0.198664;-1.15057;-0.204874
14163;0.351717;-1.18621;0.072817
14163;0.370078;-1.22899;0.0363034
14163;0.442434;-1.25449;0.085508
14163;0.257694;-1.06152;-0.147061
14163;0.268002;-1.10398;-0.152944
14163;0.271506;-1.14164;-0.196599
14163;0.412939;-1.17086;0.0798074
14163;0.433431;-1.21307;0.0435374
14163;-0.120666;-1.48585;-0.308309
14163;-0.124114;-1.52831;-0.317117
14163;-0.144751;-1.42929;-0.349173
14163;-0.120666;-1.48585;-0.308309
14163;0.030221;-1.54072;-0.299725
14163;0.531672;-1.21545;-0.624165
14163;0.450114;-1.33193;0.406914
14163;1.42294;0.351957;-0.425838
14163;0.547783;-1.25228;-0.643079
14163;1.46606;0.362622;-0.438742
14163;0.563894;-1.28912;-0.661993
14163;2.1949;-1.30468;-0.871237
14164;0.191247;-1.07021;-0.154613
14164;0.198896;-1.11302;-0.160797
14164;0.188189;-1.14421;-0.243055
14164;0.205424;-1.20875;0.0945732
14164;0.221021;-1.25338;0.0591101
14164;0.305981;-1.28515;0.0699434
14164;-0.161781;-1.59744;-0.390253
14164;0.257694;-1.06152;-0.147061
14164;0.268002;-1.10398;-0.152944
14164;0.262391;-1.13585;-0.234629
14164;0.277872;-1.19817;0.102811
14164;0.295782;-1.24231;0.0676119
14164;0.305981;-1.28515;0.0699434
14164;0.00998243;-1.61432;-0.37091
14164;0.0102454;-1.6568;-0.380671
